Latitude,Longitude,Elevation_m,Rock_Type,Region,Al_wt_pct,Si_wt_pct,Mg_wt_pct,Fe_wt_pct,Ca_wt_pct,Na_wt_pct,K_wt_pct,Ti_wt_pct,Mn_wt_pct,P_wt_pct,Cr_wt_pct,Ni_wt_pct
-23.510699125598595,-5.324926157375977,-518.4133881649038,Troctolite,Highlands,9.011,15.115,2.496,22.481,2.417,3.514,0.044,1.974,0.183,0.171,0.068,0.04
20.5264117490107,24.691086124438186,663.9736403303247,Troctolite,Highlands,2.084,16.914,5.282,27.244,1.182,4.452,0.374,1.612,0.324,0.023,0.062,0.001
6.847990571251081,38.50082840458211,832.3988465589562,Anorthosite,South Pole-Aitken,21.305,28.313,0.5,8.655,14.868,1.824,0.297,1.254,0.052,0.225,0.037,0.05
-10.450524958833078,-31.63887080061485,-625.3292999272891,Gabbro,Mare Serenitatis,16.523,18.217,11.851,14.408,1.0,4.059,0.207,1.203,0.061,0.132,0.182,0.06
-18.49582695658401,19.362016785239447,-592.36371461335,Norite,Mare Tranquillitatis,7.351,22.235,3.134,17.882,4.185,5.264,0.165,1.862,0.198,0.14,0.234,0.078
3.3298368101778806,-12.96023473330218,62.41179356340195,Basalt,Mare Serenitatis,12.881,20.428,8.435,16.902,5.591,6.078,0.117,0.827,0.215,0.041,0.489,0.145
5.035157355668119,-15.75564911952464,530.1423276179629,Anorthosite,Mare Imbrium,20.435,21.551,4.729,12.041,14.601,4.704,0.028,0.828,0.173,0.01,0.397,0.119
-17.58038392529651,22.803098872878564,163.44545048757206,Anorthosite,Mare Serenitatis,17.133,20.627,0.5,14.04,11.279,3.206,0.107,0.908,0.102,0.189,0.393,0.119
21.084344873488433,-13.538007101287882,-861.3291849268668,Basalt,Highlands,23.469,23.896,6.561,8.217,7.882,1.842,0.547,0.884,0.123,0.215,0.311,0.063
-24.944138030648936,-18.466979980271084,-396.93844793676845,Anorthosite,Mare Tranquillitatis,18.274,23.817,2.662,15.662,17.915,2.02,0.459,1.164,0.092,0.138,0.083,0.03
-8.6344148900147,40.30660897514909,-294.17650460698434,Basalt,Mare Serenitatis,28.0,21.354,7.721,2.0,4.976,2.792,1.076,0.697,0.083,0.29,0.293,0.104
10.82306482575133,-47.846865140279235,420.19231010776826,Basalt,Mare Tranquillitatis,8.484,18.287,8.633,18.568,5.402,5.232,0.32,1.285,0.203,0.166,0.224,0.056
-13.552778170847958,21.107114739625274,-710.1096710153595,Basalt,Mare Tranquillitatis,3.647,19.294,7.472,25.624,1.975,2.364,0.242,1.692,0.282,0.377,0.634,0.188
19.660511686876312,-30.15295274512504,-630.0710202101469,Regolith,Mare Imbrium,6.842,16.272,0.663,23.531,3.408,3.216,0.992,1.296,0.278,0.068,0.185,0.021
14.392069596024214,-58.14021098085716,29.743949150457468,Anorthosite,Mare Imbrium,19.06,19.997,1.809,13.208,16.613,4.129,0.024,1.169,0.182,0.056,0.062,0.041
17.341370672888054,-39.988287735276955,-1.8845324780677932,Regolith,Highlands,2.0,15.701,0.5,25.441,8.182,0.1,0.573,2.362,0.187,0.061,0.223,0.098
-22.853607847397022,12.799383573104123,451.156671883872,Anorthosite,South Pole-Aitken,20.431,21.657,7.552,9.368,12.383,1.724,0.201,0.876,0.099,0.01,0.127,0.042
-21.567172320267424,25.09526297831249,-311.2839330589716,Basalt,Mare Tranquillitatis,13.466,21.888,7.778,15.067,5.441,5.344,0.427,0.669,0.114,0.462,0.219,0.073
-12.811575735324983,-57.473065973241596,540.0218564158824,Anorthosite,South Pole-Aitken,18.788,24.016,2.314,12.513,12.74,4.251,0.159,0.812,0.023,1.423,0.023,0.013
1.0846299118536642,-55.62894680379358,456.5185063436361,Anorthosite,Highlands,17.869,17.34,1.565,11.336,10.354,4.26,1.271,0.816,0.178,0.339,0.168,0.065
14.880964601964145,48.30505378115437,-51.62521870589693,Basalt,Mare Tranquillitatis,4.081,17.543,7.131,26.203,4.154,1.873,0.152,1.282,0.291,0.106,0.113,0.039
20.19185344565421,-51.20330182635362,-269.44236863429245,Gabbro,Mare Tranquillitatis,19.882,25.574,5.502,11.068,4.603,4.742,0.122,0.979,0.092,0.087,0.029,0.029
12.260118957430826,47.30185903398855,843.4311234078527,Basalt,Oceanus Procellarum,7.456,16.894,6.104,20.607,20.0,2.02,0.614,1.564,0.176,0.298,0.426,0.141
25.715812891838304,-32.620090349891306,233.6851327057184,Gabbro,South Pole-Aitken,7.515,27.154,2.917,20.563,8.573,3.11,0.151,0.932,0.213,0.143,0.018,0.021
14.32461057695582,28.802136018985536,-144.14012757128094,Gabbro,Mare Serenitatis,28.0,18.228,4.287,2.0,2.126,3.834,0.614,0.072,0.039,0.561,0.222,0.074
-11.623926779723117,-22.83201012647855,-485.1133947474705,Basalt,Mare Imbrium,3.87,18.249,9.529,23.52,4.907,3.999,0.01,2.183,0.293,0.066,0.272,0.096
-14.095122939685645,43.05024307310207,651.1666488461705,Basalt,Mare Serenitatis,6.53,23.528,6.928,21.62,4.4,3.592,0.354,1.083,0.204,0.078,0.138,0.026
11.771547018065391,24.05458385092294,-322.93873594741177,Norite,South Pole-Aitken,16.698,22.648,0.5,14.419,11.095,2.759,0.022,1.501,0.123,1.349,0.081,0.001
-18.42776587862314,-11.782384967796581,-269.0114863173174,Anorthosite,Mare Imbrium,16.415,25.925,1.936,13.898,12.165,0.783,0.048,1.284,0.183,0.765,0.207,0.06
-24.437111351383805,-50.843705499110456,-377.9978116697076,Basalt,Mare Serenitatis,3.09,15.326,3.079,24.084,2.333,3.099,0.361,1.282,0.197,0.433,0.519,0.193
1.9333724913716352,27.92402206449684,-188.26566474382386,Regolith,Oceanus Procellarum,2.0,22.601,9.778,24.462,12.049,0.398,1.235,1.242,0.281,0.104,0.005,0.015
19.298494186737315,14.026170715821792,200.10306004390745,Basalt,Mare Imbrium,12.063,20.862,8.722,17.391,1.385,3.681,0.071,1.014,0.186,0.364,0.005,0.016
-23.917209451808187,-59.65059385994535,-256.5462275919803,Gabbro,Mare Tranquillitatis,2.979,17.77,1.836,22.388,10.071,1.826,0.485,1.263,0.275,0.067,0.102,0.01
17.513479427743754,-58.86961728330656,-49.08887711309473,Regolith,Mare Serenitatis,25.597,26.644,1.013,5.765,2.002,2.809,1.009,0.916,0.146,0.059,0.014,0.013
18.694320261092884,37.055156783123266,-352.72466732414574,Basalt,Mare Imbrium,2.0,21.706,8.279,27.973,2.476,2.386,0.079,1.201,0.209,0.158,0.493,0.126
-1.06355999510739,-28.872031343777536,244.05162368464602,Basalt,Oceanus Procellarum,3.832,20.811,12.821,24.442,13.396,3.679,0.114,1.862,0.249,0.394,0.266,0.079
-26.56138139937079,16.33604012736788,-50.38166004760421,Basalt,Mare Imbrium,2.0,22.362,8.983,26.539,3.814,2.052,0.376,1.37,0.26,0.021,0.361,0.103
-19.524608925168817,-5.494269628170308,-615.7372377437209,Basalt,Mare Imbrium,12.151,15.815,5.911,17.729,20.0,3.307,0.507,0.77,0.186,0.167,0.255,0.086
12.445576509715941,43.611601742612066,-62.56113947165469,Basalt,Oceanus Procellarum,22.188,17.254,10.049,7.062,1.154,3.221,2.125,0.838,0.164,0.188,0.381,0.115
12.70667669945697,50.03533357229864,116.53405487726761,Gabbro,Mare Serenitatis,10.103,20.002,0.779,22.049,4.357,3.079,0.096,2.103,0.226,0.173,0.112,0.051
23.90131651005992,59.61692552146249,-206.3550055875989,Basalt,Highlands,27.766,21.949,6.584,3.787,9.229,3.471,0.244,0.4,0.011,0.049,0.049,0.035
4.961168793274972,-41.55790370313038,-1039.1997544475364,Anorthosite,Mare Serenitatis,17.075,24.824,3.874,13.481,15.45,1.557,0.043,1.078,0.135,0.013,0.168,0.075
-22.553557937173355,43.55568557705705,625.9648129005648,Regolith,South Pole-Aitken,2.0,18.345,0.5,25.317,1.153,1.601,0.277,1.555,0.218,0.451,0.098,0.09
-22.71510566970167,-28.077434792543787,-503.16890191552596,Norite,Oceanus Procellarum,18.227,17.66,2.074,14.214,1.0,4.72,0.014,1.634,0.143,0.171,0.082,0.01
13.26794144140942,10.897904987460919,308.06748214776786,Gabbro,Mare Serenitatis,19.346,22.504,0.673,9.368,20.0,1.152,0.071,0.593,0.124,0.292,0.123,0.029
-18.972920093525932,0.6927400643053119,-189.75071149801207,Basalt,Mare Imbrium,17.781,20.592,7.749,14.84,10.008,5.6,0.212,1.374,0.134,0.091,0.318,0.088
-10.296870023003677,-57.84142421131348,-47.88337557972183,Gabbro,Oceanus Procellarum,16.043,15.236,7.404,13.907,3.274,2.835,0.054,0.629,0.192,0.01,0.145,0.005
-0.7672795846851663,51.932553588731366,-99.24829716894777,Anorthosite,Mare Tranquillitatis,16.619,18.245,2.976,13.074,11.677,1.979,0.661,1.09,0.231,0.06,0.088,0.032
-28.51410734543093,-50.600753382093785,501.5045094109305,Anorthosite,Mare Serenitatis,18.33,20.455,0.5,11.478,17.557,4.033,0.372,1.18,0.151,0.015,0.073,0.02
-15.070858378804088,22.586270328928293,116.58947363789534,Basalt,Oceanus Procellarum,26.423,20.537,11.245,8.253,5.314,2.325,0.01,1.131,0.155,0.016,0.191,0.08
-5.526623489563196,34.20082034499144,72.39041723909801,Troctolite,Mare Serenitatis,3.667,21.27,3.721,22.476,20.0,3.406,0.628,0.989,0.18,0.048,0.064,0.037
-13.221820890407624,35.43454188572211,-609.0044757912539,Anorthosite,Oceanus Procellarum,15.166,17.099,1.59,14.307,13.437,4.492,1.136,0.468,0.207,0.201,0.077,0.032
-21.81778035194605,-43.74065772853862,748.8872032102968,Basalt,Mare Imbrium,12.025,20.607,5.421,15.843,3.18,3.856,0.209,1.074,0.245,0.34,0.399,0.125
13.68073546777184,-6.29160593904335,-759.9820327790603,Anorthosite,Mare Tranquillitatis,20.545,23.841,0.715,7.818,16.168,3.512,0.113,0.642,0.174,0.344,0.061,0.007
18.788859310079097,39.531464452077586,650.3915055868504,Anorthosite,Mare Tranquillitatis,17.618,12.337,6.0,14.983,14.38,3.786,0.092,0.673,0.141,0.555,0.016,0.009
-14.55126143137651,-23.67849475454944,-913.1128337568773,Norite,South Pole-Aitken,2.0,20.153,7.885,26.259,5.12,3.048,0.027,1.159,0.322,0.214,0.016,0.013
16.465169676378203,-3.8701589550403668,906.1037159765149,Gabbro,Oceanus Procellarum,15.663,16.014,8.801,12.945,20.0,3.973,0.203,0.874,0.242,0.01,0.128,0.038
-6.866786135921171,-27.264732876018506,206.20116772434724,Norite,Mare Serenitatis,9.209,20.903,1.45,21.416,1.0,1.713,0.015,1.869,0.193,0.095,0.108,0.032
0.40114745124016693,-4.373829853761102,-257.75524665692376,Basalt,Mare Tranquillitatis,8.51,16.486,6.565,20.166,8.935,4.751,0.21,0.937,0.246,0.024,0.06,0.021
21.36006449358917,46.54055071114561,-691.6396584471444,Anorthosite,Mare Tranquillitatis,15.318,21.402,1.309,14.01,14.878,2.813,0.087,1.328,0.133,0.301,0.059,0.022
14.99722090814447,-5.385092276067667,-7.993106324021098,Anorthosite,Highlands,19.7,25.88,5.755,12.118,14.269,3.213,0.194,0.543,0.079,0.025,0.037,0.029
18.30701107897066,6.709442048918447,229.37503239904376,Basalt,Highlands,6.238,18.062,10.21,22.065,5.917,2.624,0.163,1.157,0.216,0.022,0.11,0.001
-21.78929000481859,-11.522846003629972,28.689590077379094,Basalt,Mare Tranquillitatis,5.979,18.497,4.604,21.474,1.0,3.727,0.109,0.899,0.194,0.01,0.64,0.198
-25.81683444997623,-4.785938015600941,-203.61198850774517,Norite,Oceanus Procellarum,8.765,19.59,2.317,21.593,1.134,4.265,0.179,2.016,0.216,0.622,0.03,0.014
23.604283745279226,-58.1790961144294,-363.56835190297255,Basalt,South Pole-Aitken,3.307,21.956,6.133,24.977,17.88,1.81,0.193,1.786,0.121,0.308,0.307,0.109
-6.729943825734338,-25.95053880474528,590.6548287236355,Anorthosite,Mare Tranquillitatis,20.53,17.943,5.372,11.669,14.909,2.917,0.538,1.177,0.163,0.081,0.07,0.019
-12.727219315819148,-7.610193390981067,-159.82254044098252,Basalt,Mare Imbrium,2.0,19.859,9.472,25.696,20.0,3.204,0.329,1.723,0.244,0.094,0.015,0.001
13.481775255709472,16.055637119127468,185.10412410154728,Basalt,Mare Serenitatis,12.012,18.992,4.969,19.318,7.967,3.524,0.17,1.031,0.242,0.012,0.642,0.156
20.1849357947914,-5.993768333532941,273.2457875622108,Basalt,South Pole-Aitken,2.0,19.6,7.445,26.321,4.113,2.65,0.707,1.564,0.238,0.034,0.218,0.024
21.74937731389805,-19.46195480141232,-620.7901617590966,Regolith,Mare Imbrium,19.41,21.991,13.644,13.09,17.684,2.482,1.08,0.71,0.241,0.075,0.042,0.033
-11.040171532486358,-13.42815175870114,-50.67822499240232,Norite,South Pole-Aitken,11.855,22.653,5.83,19.463,11.093,4.063,0.024,2.087,0.184,0.098,0.069,0.001
21.132743472100444,-30.924800495944016,656.6123398805644,Regolith,Mare Imbrium,14.614,16.57,18.0,17.433,3.922,3.61,0.909,0.86,0.195,0.194,0.077,0.049
-27.543963337539278,50.93931393288635,145.30859747788634,Anorthosite,Mare Serenitatis,17.228,21.98,0.5,13.458,13.755,3.259,0.026,0.78,0.109,0.086,0.25,0.067
-27.020310512416867,2.6091870949097498,222.85086747904845,Basalt,Mare Serenitatis,2.0,30.437,7.096,26.874,14.191,4.499,0.115,2.056,0.27,0.618,0.07,0.017
7.411151710449268,-58.39086553534523,-212.00534527986386,Anorthosite,Highlands,17.037,25.633,5.408,13.173,14.737,1.395,0.172,0.995,0.169,0.084,0.169,0.086
-26.213617853067227,-57.666448989654405,543.8720305593216,Anorthosite,Oceanus Procellarum,15.871,19.074,10.217,13.163,15.668,3.958,0.211,1.208,0.127,0.568,0.083,0.03
-10.523449889390307,56.755396194244994,975.9808595908798,Norite,Mare Imbrium,21.674,21.396,0.5,12.582,9.562,3.448,0.572,0.979,0.189,0.262,0.263,0.052
10.365359174815438,-33.42589303521059,-387.94108559162504,Basalt,Highlands,21.767,20.899,9.056,8.37,2.258,1.254,0.01,0.628,0.089,0.46,0.005,0.004
-9.763986236746419,36.672994657717766,392.77849117470106,Anorthosite,Mare Imbrium,18.981,22.378,1.184,13.224,16.659,4.4,0.168,0.822,0.212,0.243,0.119,0.055
-19.224013113594246,-53.006963812731065,-688.1518451904492,Basalt,Highlands,4.827,19.733,7.821,24.986,1.0,3.708,0.159,1.758,0.181,0.168,0.384,0.105
-13.118962688769503,50.539528403345884,304.23390722667295,Basalt,Mare Serenitatis,7.474,20.193,5.462,21.919,1.896,3.868,0.884,1.445,0.222,0.142,0.631,0.226
-2.545480064974093,44.930040440001406,220.20348127871802,Gabbro,South Pole-Aitken,11.343,18.808,1.664,18.126,1.0,2.636,0.083,1.586,0.326,0.069,0.008,0.001
-1.4768486786710575,8.53117949214176,-572.0694422579295,Anorthosite,Highlands,19.09,24.286,0.5,11.556,10.842,3.915,0.039,1.319,0.023,0.071,0.066,0.001
16.980013880832118,-58.920161126009305,462.7760006166746,Anorthosite,Mare Imbrium,17.482,21.933,3.236,12.155,15.671,2.123,0.046,1.159,0.195,0.051,0.027,0.043
15.00919376589075,-29.06269511719949,-498.0482362007918,Anorthosite,Mare Imbrium,15.722,21.956,1.087,14.778,16.655,1.385,0.22,1.405,0.184,0.097,0.029,0.001
-2.59093172663189,-11.181282312184202,966.4040717554109,Anorthosite,Oceanus Procellarum,18.038,24.655,5.476,10.895,14.779,2.984,0.149,1.097,0.122,0.027,0.039,0.001
20.740040945926282,-4.79230599029259,71.80568063469437,Norite,Mare Serenitatis,28.0,24.7,2.365,5.321,1.855,3.81,0.421,0.827,0.148,0.098,0.127,0.028
-23.145771684516248,-24.27854897251536,-77.07672527288217,Troctolite,Mare Imbrium,14.359,24.133,4.54,15.452,7.456,4.218,0.117,1.021,0.195,0.359,0.018,0.001
-14.67879898626591,-56.0462558105364,-333.66643443484423,Regolith,Mare Tranquillitatis,5.609,24.609,7.651,21.789,4.429,3.181,0.366,0.864,0.21,0.408,0.126,0.056
19.67858781013509,10.815288711185048,303.9493578302002,Norite,South Pole-Aitken,2.0,25.688,3.069,24.385,4.293,3.088,0.147,1.285,0.208,0.206,0.153,0.036
-7.320357682430814,2.8985601233707143,170.5759527651369,Basalt,Highlands,2.0,18.1,10.891,26.102,10.24,4.217,0.644,1.978,0.238,0.059,0.12,0.012
28.87089352763053,-26.039923748510674,71.19545183709761,Gabbro,Oceanus Procellarum,6.087,20.104,5.871,22.681,4.271,2.599,0.156,1.494,0.219,0.055,0.028,0.003
-2.024803108329877,-55.44288389164721,-375.1550260760109,Anorthosite,South Pole-Aitken,16.206,23.127,1.233,13.447,15.575,2.325,0.538,0.917,0.149,0.065,0.005,0.001
17.516137377825842,59.351302466632816,-133.91640249803578,Basalt,Mare Serenitatis,4.792,18.343,10.074,24.681,20.0,4.942,0.139,1.848,0.208,0.139,0.291,0.087
-5.8615775170576825,-2.161657580831289,-368.8685305787717,Norite,Oceanus Procellarum,7.733,19.91,0.5,21.95,1.0,2.667,0.099,1.244,0.233,0.75,0.188,0.037
-4.502788856254178,30.720509012889252,-857.4219287183765,Basalt,Highlands,22.238,21.583,8.782,9.183,2.551,4.1,0.447,1.08,0.091,0.023,0.122,0.033
-7.027011162948991,-5.722315793839741,-69.88889318187682,Troctolite,Highlands,24.51,20.31,0.5,5.777,6.58,4.632,0.07,1.13,0.103,0.139,0.137,0.038
13.144537230648709,-54.81956509644703,-556.8396886964672,Anorthosite,Mare Tranquillitatis,16.675,21.198,0.5,12.717,13.969,3.252,0.079,1.191,0.247,0.229,0.063,0.056
2.851073043599669,-22.847910589739996,1009.2541316439549,Gabbro,Mare Serenitatis,2.0,17.564,1.806,24.205,11.865,3.317,0.015,1.787,0.286,0.056,0.229,0.092
26.626686682102147,-21.586783079291855,938.5329784710591,Gabbro,Oceanus Procellarum,3.644,20.887,12.545,24.615,1.0,5.157,0.062,1.626,0.245,0.695,0.044,0.017
-14.946581007953714,40.60234848588192,176.50357515011996,Troctolite,Oceanus Procellarum,11.901,21.402,16.414,18.725,8.644,1.43,0.143,0.678,0.141,0.086,0.122,0.03
-23.96623607499334,18.507597359984928,-915.1159853504552,Gabbro,Mare Imbrium,28.0,25.845,0.903,2.383,8.917,1.41,0.153,0.989,0.076,0.539,0.135,0.034
-6.404310894047086,-26.948411563263257,228.8875855643448,Gabbro,Mare Tranquillitatis,2.0,20.194,0.644,25.458,1.686,3.979,0.164,1.759,0.343,0.182,0.022,0.009
7.002762458806558,56.12879455909032,-109.09064647291335,Basalt,Mare Tranquillitatis,2.0,19.049,10.04,26.221,1.0,2.509,0.196,1.458,0.209,0.01,0.295,0.072
21.6479362149297,-21.414980112255435,557.2877201504405,Anorthosite,Oceanus Procellarum,20.277,23.139,1.644,11.603,13.816,4.034,0.255,0.788,0.033,0.075,0.01,0.001
-9.228186799180339,59.78808309944644,509.4544709903689,Basalt,Oceanus Procellarum,13.789,11.476,9.951,14.064,2.009,2.932,0.063,1.1,0.178,0.01,0.362,0.104
9.227205067467693,59.53964318043158,-378.3855397161242,Gabbro,South Pole-Aitken,28.0,20.048,2.348,7.53,1.0,3.999,0.286,0.441,0.187,0.096,0.079,0.023
-8.988079138606857,-37.05473787039098,-182.60854828288296,Anorthosite,South Pole-Aitken,15.924,19.459,6.054,15.594,13.868,1.942,0.123,1.407,0.235,0.539,0.009,0.006
7.033174979667486,-22.47106605739198,-219.22620177604855,Gabbro,South Pole-Aitken,5.379,21.783,5.525,22.529,1.0,3.736,0.397,1.356,0.313,0.302,0.037,0.026
23.088476821839052,-1.6746961818414974,-208.6033918175389,Basalt,Mare Tranquillitatis,2.0,24.739,9.205,24.694,2.006,2.399,0.244,1.218,0.183,0.194,0.262,0.097
-16.11854146443546,19.692080537746918,-791.9815656079342,Basalt,Mare Imbrium,2.0,25.654,7.993,26.725,2.856,3.864,0.242,1.768,0.244,0.155,0.035,0.021
-5.745501473577651,3.3656938804559147,191.19290019061864,Gabbro,Highlands,8.645,21.741,0.871,21.36,2.216,5.838,0.347,1.497,0.239,0.093,0.035,0.046
29.595911785784793,56.33297629587082,40.67847958104774,Basalt,South Pole-Aitken,4.53,16.345,9.054,22.664,17.675,2.035,0.121,1.652,0.116,0.048,0.144,0.056
22.11342169496765,26.87869970828298,-163.26135286785438,Basalt,Mare Imbrium,2.0,19.457,8.393,24.629,1.853,2.575,0.168,1.1,0.246,0.013,0.276,0.082
3.878391473772119,-34.55461807404307,137.26171211971783,Basalt,Mare Serenitatis,21.803,19.786,10.514,8.128,4.412,2.847,0.262,1.046,0.088,0.042,0.162,0.047
0.997655511256518,-47.38829397436341,163.19433101088714,Regolith,South Pole-Aitken,2.211,22.102,0.5,26.217,20.0,3.387,1.113,2.085,0.247,0.087,0.082,0.043
-12.923977061719143,22.608154885122815,582.8600932577531,Gabbro,Highlands,13.806,21.169,9.72,16.38,14.795,0.25,0.176,1.142,0.194,0.147,0.018,0.001
1.0325656616117627,-40.985707178308445,447.8974720890529,Anorthosite,Mare Serenitatis,15.746,18.935,3.901,17.862,11.882,3.04,0.095,1.183,0.176,0.046,0.021,0.014
20.89088989679683,34.521220840290496,515.9371078689309,Basalt,Mare Serenitatis,16.761,17.245,8.127,10.505,2.767,2.738,0.102,0.503,0.08,0.732,0.341,0.112
11.110470796666831,-22.675599928759567,-448.9461424268413,Basalt,Highlands,2.0,18.394,6.418,25.292,6.298,2.746,0.36,1.536,0.288,0.016,0.229,0.019
-12.597358309320803,-20.77280843332722,-560.5166723070962,Norite,South Pole-Aitken,14.109,18.284,1.622,15.214,17.496,3.353,0.01,0.802,0.117,0.02,0.005,0.001
-17.91216473678802,-58.70419291325857,475.65604369339263,Gabbro,Mare Tranquillitatis,2.0,25.865,12.288,27.03,1.0,3.425,0.03,1.931,0.261,0.23,0.028,0.026
-14.087487780190253,24.121352051404884,854.0752900217186,Basalt,Highlands,5.922,18.691,11.698,23.756,3.496,3.406,0.892,2.178,0.198,0.281,0.068,0.029
-19.81444791643041,-46.40762963223771,424.20864152531897,Basalt,Highlands,13.243,21.18,7.318,16.444,13.269,1.708,0.062,1.893,0.216,0.718,0.199,0.004
-24.261558238577045,32.74566929562218,164.9292352440883,Basalt,Highlands,2.0,23.905,7.038,28.566,3.699,2.7,0.162,1.386,0.2,0.151,0.316,0.041
-4.851829533476703,-0.9758613699351883,3.4465783562367656,Gabbro,Mare Serenitatis,3.364,21.585,2.533,23.466,8.912,2.649,0.569,1.217,0.233,0.036,0.026,0.037
-23.20202373610394,34.11357779454829,1430.3376314786983,Norite,Mare Imbrium,20.008,17.742,5.625,9.95,8.242,3.633,0.01,1.08,0.145,0.556,0.027,0.021
-19.68524653637374,10.07118470372896,416.4612968087111,Basalt,Mare Tranquillitatis,21.639,23.955,7.227,7.634,1.61,1.841,0.778,0.736,0.125,0.785,0.123,0.064
2.8394810603691667,-50.10800735772111,-99.94973469723861,Basalt,South Pole-Aitken,2.0,22.063,9.366,26.08,4.18,3.232,0.016,1.547,0.312,0.514,0.365,0.09
-20.124043578025518,31.87828040462196,991.9152946360701,Basalt,South Pole-Aitken,2.0,14.444,6.141,25.802,5.846,4.931,0.056,2.268,0.298,0.411,0.285,0.073
-26.16721395414583,-51.62406181263003,861.0719133038873,Regolith,Mare Imbrium,2.0,24.737,3.301,27.479,8.798,0.1,0.397,1.274,0.292,0.016,0.079,0.06
-10.95666899832689,-2.5557935316801306,-716.4904486935218,Basalt,Highlands,2.0,23.62,11.393,29.08,12.097,2.796,0.22,1.743,0.183,0.386,0.456,0.145
-16.780854082681948,-39.31809430260441,-613.7577458694568,Norite,Mare Tranquillitatis,28.0,22.016,2.385,6.436,9.988,0.618,0.86,0.872,0.13,0.612,0.182,0.056
0.9183112796626034,30.280221357346193,-103.08980213428545,Gabbro,South Pole-Aitken,8.022,25.904,4.579,19.347,1.0,3.0,0.548,1.589,0.265,0.161,0.072,0.018
-23.85797492500744,49.39094733673518,637.8936570103277,Anorthosite,Oceanus Procellarum,19.228,23.551,2.506,11.736,13.414,4.003,0.306,0.711,0.105,0.296,0.038,0.001
15.106247260978684,6.495139602992907,-289.85712425872737,Basalt,South Pole-Aitken,28.0,24.384,6.389,5.362,4.815,2.387,0.062,1.159,0.151,0.216,0.235,0.093
24.374011166108318,3.2576753159016576,-509.92653245469796,Basalt,Highlands,8.141,24.109,10.847,22.083,5.971,4.111,0.611,1.462,0.272,0.068,0.52,0.116
14.606110437371662,31.675583559074155,407.0263266896868,Gabbro,Oceanus Procellarum,10.821,23.271,12.169,22.274,3.267,4.633,0.422,1.142,0.193,0.177,0.127,0.051
1.9696222440836557,-59.39054244291273,-964.8408116332535,Norite,Mare Imbrium,4.046,15.627,3.793,24.231,8.763,3.482,0.093,1.415,0.217,0.44,0.078,0.025
21.640069307333107,50.13103711621929,-175.63385209746767,Gabbro,Mare Tranquillitatis,4.815,15.986,0.5,24.025,7.844,2.382,0.491,1.762,0.194,0.137,0.245,0.08
11.695102786890452,-36.3061419490642,-536.9106848351181,Anorthosite,Mare Imbrium,14.947,23.553,7.792,18.656,14.075,3.643,0.629,1.871,0.252,0.178,0.062,0.007
-29.36693265298861,58.09426605914847,-4.116119048979092,Basalt,Mare Imbrium,2.0,24.695,9.115,26.93,13.844,5.017,0.359,1.472,0.231,0.152,0.347,0.133
-6.354590833529812,28.350473755255464,-473.8489877642346,Regolith,Mare Tranquillitatis,2.956,18.884,5.912,24.592,1.0,1.403,0.508,2.119,0.213,0.066,0.021,0.001
21.057113964408003,32.91013772408053,-75.86839741475036,Norite,Mare Tranquillitatis,2.192,17.659,0.542,24.675,2.507,4.33,1.245,1.86,0.236,0.206,0.006,0.001
-9.248468521483844,18.74435764483279,210.754012038665,Basalt,South Pole-Aitken,2.0,21.788,7.569,26.614,4.784,1.453,0.024,1.411,0.207,0.142,0.277,0.083
-27.88708958846859,-3.4004180657807694,64.88337971651244,Regolith,South Pole-Aitken,7.698,16.644,3.572,23.056,20.0,1.179,0.83,1.603,0.259,0.053,0.03,0.002
14.77077831313634,8.59532320333986,-268.6285248755017,Gabbro,Mare Tranquillitatis,8.234,20.493,5.362,22.582,1.0,1.52,0.035,1.665,0.216,0.451,0.179,0.062
18.122296216972117,-54.43165367818492,-170.93911996059637,Anorthosite,Oceanus Procellarum,14.294,19.935,0.5,14.542,19.555,2.953,0.707,1.01,0.221,0.599,0.03,0.023
-20.364378297401487,14.875141131841715,1127.275730086838,Gabbro,Mare Serenitatis,3.13,20.327,1.515,25.495,18.215,4.516,0.129,1.326,0.297,0.011,0.017,0.003
2.240429810590868,15.131772238445606,441.4176279243116,Norite,South Pole-Aitken,10.557,26.653,1.245,18.35,15.976,0.587,0.215,1.194,0.278,0.195,0.132,0.052
-18.482673660256452,46.94409568821713,-115.94627008817764,Gabbro,Mare Serenitatis,2.0,19.098,11.951,26.078,14.03,4.187,0.059,1.427,0.18,0.107,0.151,0.058
13.154065142648804,0.6787628916263273,89.16164149803654,Basalt,Oceanus Procellarum,7.311,21.16,9.239,23.144,2.581,2.816,0.237,1.509,0.171,0.149,0.18,0.062
-13.70697268935086,-50.742675109672675,225.75318580640877,Basalt,Mare Tranquillitatis,14.613,17.064,5.38,15.504,13.134,1.677,0.838,1.775,0.174,0.094,0.053,0.046
-11.027092646200195,-23.256489542150256,-380.96049093006724,Troctolite,Oceanus Procellarum,2.0,23.821,0.5,27.279,4.927,3.71,0.696,1.729,0.274,0.129,0.066,0.052
20.698251218406085,18.6755294537181,1.0791176316808313,Basalt,South Pole-Aitken,13.994,20.461,10.814,17.129,6.769,2.43,0.02,1.728,0.173,0.078,0.437,0.123
